FT2_B0020_d720,FT2_1322_m24,FT2_B0017_d720,FT2_B0018_d720,FT2_1656_m24,FT2_1657_m12,FT2_1656_m12,FT2_0145_m24,FT2_0185_m24,FT2_0155_m24,FT2_1657_m24,FT2_1322_m12,FT2_1344_m24,FT2_0758_m24,FT2_1524_m24,FT2_1657_m6,FT2_1116_m24,FT2_1117_m24,FT2_B0061_d180,FT2_0008_m24,FT2_1656_m6,FT2_B0001_d720,FT2_0175_m24,FT2_0000_m24,FT2_0185_m12,FT2_1270_m12_to_m24,FT2_1271_m12_to_m24,FT2_0155_m12,FT2_1212_m24,FT2_B0072_d180,FT2_B0065_d180,FT2_B0003_d720,FT2_0758_m12,FT2_0848_m24,FT2_0050_m24,FT2_1145_m24,FT2_0778_m12_to_m24,FT2_B0059_d180,FT2_1113_m24,FT2_1524_m12,FT2_0642_m24,FT2_0175_m12,FT2_0042_m24,FT2_B0019_d720,FT2_1270_m6_to_m12,FT2_0756_m24,FT2_1354_m6_to_m12,FT2_1268_m12_to_m24,FT2_0070_m12_to_m24,FT2_B0020_d180,FT2_0793_m24,FT2_1212_m12,FT2_0070_m6_to_m12,FT2_0156_m24,FT2_B0023_d180,FT2_0126_m6_to_m12,FT2_0029_m24,FT2_0239_m12,FT2_1271_m6_to_m12,FT2_1295_m12_to_m24,FT2_1657_m3,FT2_1005_m12,FT2_0126_m12_to_m24,FT2_0697_m6_to_m12,FT2_0166_m24,FT2_1295_m6_to_m12,FT2_1317_m24,FT2_0630_m24,FT2_0697_m12_to_m24,FT2_0350_m24,FT2_1039_m24,FT2_0071_m12_to_m24,FT2_B0061_d90,FT2_1040_m24,FT2_1656_m3,FT2_1657_m2,FT2_B0008_d720,FT2_0330_m24,FT2_0071_m6_to_m12,FT2_B0101_d720,FT2_0085_m24,FT2_1499_m24,FT2_0661_m24,FT2_0675_m24,FT2_B0059_d90,FT2_0698_m12_to_m24,FT2_0725_m12,FT2_1656_m2,FT2_0840_m24,FT2_0166_m12,FT2_1278_m12_to_m24,FT2_B0104_d720,FT2_0997_m24,FT2_0683_m12,FT2_1524_m6,FT2_0029_m12,FT2_0882_m12,FT2_1219_m24,FT2_0056_m24,FT2_1212_m6,FT2_1040_m12,FT2_1210_m24,FT2_0854_m12_to_m24,FT2_0706_m12_to_m24,FT2_B1095_d180,FT2_0684_m24,FT2_1263_m24,FT2_1482_m6_to_m12,FT2_1122_m12,FT2_B0057_d90,FT2_B2052_d180,FT2_B0020_d90,FT2_0217_m24,FT2_1657_m1,FT2_B1001_d180,FT2_B2032_d180,FT2_1210_m12,FT2_1150_m3,FT2_1495_m24,FT2_0807_m24,FT2_0669_m24,FT2_B0084_d60,FT2_0631_m24,FT2_0787_m24,FT2_1171_m24,FT2_0286_m24,FT2_B1062_d180,FT2_B0098_d180,FT2_B0057_d60,FT2_B0047_d30,FT2_1263_m12,FT2_0840_m12,FT2_B0102_d720,FT2_0670_m24,FT2_1268_m6_to_m12,FT2_0043_m24,FT2_B0080_d180,FT2_1243_m6,FT2_B0073_d180,FT2_B0023_d60,FT2_B0041_d60,FT2_1281_m12_to_m24,FT2_B0058_d180,FT2_B0025_d180,FT2_B0028_d180,FT2_0611_m6,FT2_0005_m12,FT2_1073_m24,FT2_0079_m6_to_m12,FT2_B0056_d180,FT2_B0017_d90,FT2_B0026_d180,FT2_0435_m24,FT2_B0047_d60,FT2_B0006_d720,FT2_B0045_d180,FT2_B1080_d180,FT2_B0093_d180,FT2_B0056_d90,FT2_1296_m6_to_m12,FT2_B1079_d180,FT2_B0062_d30,FT2_B0040_d30,FT2_B1095_d90,FT2_B0073_d30,FT2_0153_m6,FT2_B0082_d90,FT2_B0066_d180,FT2_0684_m12,FT2_B0040_d90,FT2_B0040_d60,FT2_B2056_d180,FT2_0756_m6,FT2_B0085_d180,FT2_0670_m12,FT2_B0077_d30,FT2_B0074_d90,FT2_B0103_d720,FT2_0050_m6,FT2_B0049_d90,FT2_B0060_d30,FT2_B0071_d180,FT2_B0074_d60,FT2_0841_m12,FT2_B0047_d180,FT2_B0068_d180,FT2_B0075_d30,FT2_0394_m6,FT2_B0044_d30,FT2_B1001_d90,FT2_0862_m6_to_m12,FT2_B0021_d720,FT2_B0097_d180,FT2_B0071_d90,FT2_B0082_d60,FT2_B0082_d30,FT2_1547_m24,FT2_B0027_d30,FT2_1613_m24,FT2_B0045_d60,FT2_0945_m24,FT2_B2052_d60,FT2_B0047_d90,FT2_0935_m6_to_m12,FT2_B0073_d90,FT2_B0043_d30,FT2_1204_m3,FT2_B0064_d60,FT2_B2052_d30,FT2_B0045_d90,FT2_B0045_d15,FT2_1414_m3,FT2_1140_m2,FT2_B0079_d30,FT2_0883_m12,FT2_B2025_d180,FT2_1082_m3,FT2_0826_m24,FT2_B0092_d180,ms_no,mobile_sha256,prod_flag,sample_type,target1_mi,target2_mi,stage,hs_date,label,weight,target,month_time,day_time,week_time,proba,score,bucket
82.0,5.0,122.0,15.0,0.213115,0.25,0.192308,-999.0,-999.0,-999.0,0.1875,3.0,0.76967,-999.0,1.0,0.4,8.0,0.0,4.0,2.0,0.166667,710.0,-999.0,8.0,-999.0,0.0,-999.0,-999.0,0.0,2.0,3.0,702.0,-999.0,1.0,2.0,8.0,-999.0,10.0,3.0,0.0,7.0,-999.0,35.0,8.133333,-999.0,-999.0,0.333333,0.666667,0.0,9.0,626.0,0.0,-999.0,-999.0,0.05,-999.0,0.72106,-999.0,-999.0,0.615385,1.0,-999.0,0.0,-999.0,-999.0,0.25,0.0,632.0,0.0,-999.0,0.0,0.0,1.0,0.0,0.2,1.0,702.0,0.0,-999.0,0.567655,3.0,633.0,-999.0,-999.0,4.0,0.0,-999.0,0.2,0.5,-999.0,-999.0,-0.256162,0.0,-999.0,0.0,0.0,-999.0,0.0,0.0,0.0,-999.0,2.833227,0.0,-999.0,0.0,0.4,1.0,-999.0,-999.0,4.0,8.0,2.0,632.0,1.0,1.0,0.0,0.0,0.0,108.0,2.0,0.0,1.0,632.0,667.0,10.0,-999.0,5.0,82.0,4.0,1.0,-999.0,-999.0,0.010743,2.0,0.5,4.0,1.0,0.0,0.4,0.033333,1.0,1.0,0.833333,1.0,0.0,-999.0,0.0,-999.0,-999.0,0.166667,5.0,1.0,0.0,1.0,-999.0,52.0,0.0,0.0,0.2,-999.0,0.0,1.0,1.0,0.0,0.0,-999.0,5.0,0.6,-999.0,1.0,1.0,0.0,-999.0,1.0,-999.0,1.0,1.0,-28.556604,-999.0,0.0,0.8,0.333333,1.0,-999.0,0.277778,0.0,0.2,-999.0,1.0,0.0,-999.0,1.487805,0.2,0.0,5.0,5.0,0.0,0.0,-999.0,52.0,626.0,5.0,1.0,-999.0,0.0,62.0,0.0,0.0,5.0,52.0,-999.0,-999.0,-999.0,0.8,-999.0,0.0,-999.0,4.0,0.0,2585143602678072736,cc73d4b89a5eb9d6ea63841426bef0248e0db9f2982f576d61b74b5f55a88854,O,CA,0.0,0.0,train,2024-10-06,0.0,1,valid,2024-10,2024-10-06,40,0.14691547,631,7
95.0,6.0,124.0,28.0,0.532258,0.571429,0.659574,-999.0,-999.0,-999.0,0.5,3.0,0.575779,-999.0,6.0,0.5,2.0,2.0,6.0,0.0,0.723684,704.0,-999.0,0.0,-999.0,0.5,0.5,-999.0,0.28233,8.0,6.0,659.0,-999.0,-999.0,-999.0,0.0,-999.0,20.0,8.0,4.0,0.0,-999.0,-999.0,4.428571,0.0,1.0,0.666667,0.875,-999.0,54.0,-999.0,0.288675,-999.0,-999.0,0.377778,-999.0,0.28233,-999.0,0.0,0.428571,0.666667,-999.0,-999.0,-999.0,-999.0,0.833333,0.5,-999.0,-999.0,-999.0,-999.0,1.0,4.0,0.0,0.785714,0.571429,55.0,-999.0,0.5,0.139114,2.0,-999.0,-999.0,-999.0,15.0,1.0,-999.0,0.784615,-999.0,-999.0,-999.0,0.018132,-999.0,-999.0,4.0,0.389249,-999.0,0.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,0.0,16.0,0.0,48.0,230.0,0.333333,2.0,0.0,0.0,5.0,349.0,0.0,-999.0,7.0,-999.0,-999.0,0.0,-999.0,0.0,26.0,16.0,0.690083,-999.0,-999.0,0.113478,175.0,0.571429,175.0,4.0,0.0,0.727273,0.966667,6.0,-999.0,0.263158,3.0,0.0,-999.0,1.0,-999.0,-999.0,0.736842,70.0,2.0,-999.0,0.572071,-999.0,69.0,0.0,0.0,0.771429,-999.0,0.0,0.666667,2.0,0.0,0.666667,-999.0,51.0,0.545455,1.0,7.0,6.0,3.0,-999.0,1.0,175.0,0.666667,5.0,-28.523079,-999.0,0.0,0.181818,0.842105,5.0,0.5,0.424515,0.0,0.136364,-999.0,0.863636,2.0,-999.0,1.305263,0.454545,0.871429,46.0,14.0,0.0,0.0,-999.0,69.0,55.0,0.0,0.495918,-999.0,0.777778,113.0,0.0,0.215385,0.0,69.0,69.0,-999.0,-999.0,0.045455,0.5,0.0,-999.0,-999.0,0.0,2570397136361358240,7cfb96459d286a71fc4e66dfb20ea26a6227ba61406d4d5258dc3076b587a0e9,O,CA,0.0,0.0,train,2024-09-16,0.0,1,train,2024-09,2024-09-16,38,0.20547903,584,1
90.0,6.0,141.0,18.0,0.212766,0.266667,0.092308,10.0,3.0,3.0,0.35,5.0,0.701964,10.0,3.0,0.222222,1.0,1.0,5.0,8.0,0.071429,719.0,657.0357,27.0,2.0,0.0,0.0,2.0,0.204124,6.0,5.0,719.0,4.0,0.375,415.0,0.0,0.417934,20.0,8.0,3.0,16.0,564.57355,212.0,7.833333,-999.0,17.0,0.8,0.375,0.222222,25.0,82.0,0.0,0.166667,0.0,0.15,0.2,1.614585,0.6,-999.0,0.75,0.333333,0.0,0.714286,0.25,0.0,0.666667,0.0,295.0,0.25,-999.0,0.285714,0.37931,2.0,0.142857,0.181818,0.5,700.0,0.0,0.272727,0.0,7.0,112.0,138.0,0.0,4.0,0.37931,0.8,0.2,0.37037,-999.0,0.0,0.157498,0.074074,0.666667,2.0,0.668558,0.2,0.204124,0.0,0.0,0.333333,0.775532,0.1,0.0,0.0,1.0,9.0,0.384056,-999.0,8.0,0.0,11.0,172.0,-999.0,11.0,5.0,0.965307,2.0,79.0,3.0,0.0,2.0,-999.0,83.0,3.0,435.0,0.0,20.0,4.0,0.0,9.0,0.166667,0.124046,0.0,0.333333,138.0,2.0,0.816497,0.857143,0.083333,2.0,1.0,0.857143,2.0,0.0,0.0,4.0,-999.0,-999.0,0.142857,11.0,3.0,0.0,0.52,507.0,53.0,0.0,0.0,0.272727,-999.0,0.0,-999.0,0.0,0.0,-999.0,2.0,8.0,0.714286,1.0,4.0,2.0,0.0,2.0,1.0,0.0,-999.0,4.0,-28.536676,-999.0,2.0,-999.0,0.714286,3.0,0.636364,0.206633,0.0,-999.0,0.0,-999.0,5.0,0.0,1.566667,0.0,0.636364,4.0,0.0,0.0,-999.0,-999.0,51.0,182.0,0.0,0.206612,0.0,0.666667,-999.0,0.0,0.4,0.0,51.0,-999.0,-999.0,-999.0,-999.0,0.333333,2.0,0.0,0.0,0.0,2591367680279708832,5413453feed1d023e0921142ca22172059a85cee7c9ac2d8699ebff2ec843897,O,CA,0.0,0.0,train,2024-10-15,0.0,1,valid,2024-10,2024-10-15,42,0.11564881,663,11
104.0,6.0,120.0,36.0,0.241667,0.333333,0.15625,-999.0,-999.0,-999.0,0.358974,4.0,0.550033,-999.0,0.0,0.375,3.0,3.0,8.0,0.0,0.1875,719.0,-999.0,6.0,-999.0,0.666667,0.666667,-999.0,0.448427,7.0,8.0,647.0,-999.0,-999.0,-999.0,1.0,-999.0,21.0,8.0,0.0,6.0,-999.0,272.0,3.333333,1.0,-999.0,0.75,0.625,0.166667,27.0,-999.0,0.57735,1.0,-999.0,0.166667,1.0,0.58823,-999.0,1.0,0.5,0.25,-999.0,0.2,1.0,-999.0,0.8,0.0,-999.0,0.166667,-999.0,0.0,0.6,4.0,0.75,0.181818,0.166667,578.0,-999.0,0.333333,0.118015,4.0,-999.0,-999.0,-999.0,7.0,0.6,1.0,0.166667,0.333333,-999.0,-999.0,0.05901,0.0,1.0,0.0,0.621582,1.0,0.0,9.0,0.816497,1.0,0.0,0.5,-999.0,0.0,1.0,-999.0,-999.0,0.0,10.0,4.0,10.0,339.0,0.5,5.0,0.0,0.0,2.0,169.0,0.0,9.0,6.0,-999.0,104.0,0.0,-999.0,2.0,21.0,5.0,0.5,-999.0,1.0,0.161447,0.0,0.8,189.0,5.0,0.0,0.4375,0.1,5.0,1.0,0.71875,2.0,2.0,-999.0,1.0,-999.0,-999.0,0.28125,11.0,5.0,-999.0,0.166667,150.0,53.0,2.0,0.0,0.090909,-999.0,0.0,0.5,2.0,0.0,0.0,-999.0,11.0,0.5,1.0,6.0,5.0,0.0,-999.0,0.9375,0.0,0.5,5.0,-28.534586,-999.0,0.0,0.5,0.3125,2.0,0.0,0.107422,0.0,0.5,-999.0,0.5,2.0,-999.0,1.153846,0.3125,0.272727,6.0,2.0,0.58823,0.0,-999.0,53.0,495.0,1.0,0.157025,-999.0,0.375,63.0,0.0,0.5,0.0,53.0,51.0,-999.0,-999.0,0.5,0.0,0.0,-999.0,400.0,0.0,2609545061993547424,a8f58b7676b3e1371a21cd076183d7af62319cc8b267fb5fab31f4183c79033e,S,CA,0.0,0.0,test,2024-11-09,0.0,1,train,2024-11,2024-11-09,45,0.21011151,581,1
54.0,5.0,109.0,21.0,0.394495,0.315789,0.451613,-999.0,-999.0,-999.0,0.285714,3.0,0.637022,-999.0,0.0,0.222222,3.0,3.0,3.0,0.0,0.088235,661.0,-999.0,12.0,-999.0,0.666667,0.666667,-999.0,0.337832,4.0,2.0,661.0,-999.0,-999.0,-999.0,0.0,-999.0,6.0,4.0,0.0,3.0,-999.0,202.0,5.190476,1.0,-999.0,0.666667,0.75,0.333333,12.0,-999.0,0.389249,0.5,-999.0,0.072222,1.0,0.775532,-999.0,1.0,0.818182,0.0,-999.0,0.5,1.0,-999.0,0.333333,0.0,38.0,0.333333,-999.0,0.0,0.8,3.0,0.666667,0.0,0.0,661.0,0.0,0.125,0.0,3.0,-999.0,-999.0,-999.0,5.0,0.8,0.5,0.0,0.166667,-999.0,-999.0,-0.176844,0.0,0.25,0.0,0.984732,0.0,0.0,3.0,0.516398,0.666667,0.0,0.0,1.0,0.0,1.0,-999.0,-999.0,0.0,21.0,4.0,7.0,-999.0,0.0,9.0,0.0,0.0,2.0,131.0,0.0,5.0,5.0,-999.0,8.0,0.0,-999.0,4.0,60.0,21.0,1.0,-999.0,0.0,-0.141354,2.0,1.0,99.0,1.0,0.0,0.444444,0.116667,4.0,-999.0,0.676471,2.0,2.0,-999.0,1.0,-999.0,0.0,0.323529,27.0,4.0,0.0,0.565217,493.0,69.0,0.0,0.0,0.222222,-999.0,0.0,1.0,1.0,0.0,1.0,-999.0,22.0,0.222222,1.0,4.0,3.0,0.0,-999.0,0.777778,2.0,1.0,23.0,0.040399,-999.0,1.0,1.0,0.176471,19.0,0.0,0.290657,0.117647,0.5,-999.0,1.0,3.0,-999.0,2.018519,0.111111,0.148148,22.0,1.0,0.204124,0.0,11.0,69.0,-999.0,0.0,0.432099,-999.0,0.5,63.0,0.0,0.130435,0.0,69.0,53.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,5.0,0.0,2559721283281486240,469dd956fe72ab60670b1d517e335a74374134ce05f25851f229aee75fbae482,S,CA,0.0,0.0,train,2024-09-01,0.0,1,valid,2024-09,2024-09-01,35,0.22319461,572,0
150.0,9.0,285.0,50.0,0.224561,0.416667,0.479167,5.0,1.0,0.0,0.442308,4.0,0.717282,5.0,0.0,0.541667,13.0,13.0,9.0,23.0,0.651515,719.0,76.7938,36.0,0.0,0.384615,0.384615,0.0,1.062367,12.0,9.0,719.0,0.0,1.0,31.0,8.0,0.030352,19.0,14.0,0.0,35.0,-999.0,213.0,5.7,0.4,-999.0,0.5,0.357143,0.305556,24.0,359.0,0.668558,1.0,0.0,0.205556,1.0,4.844689,1.0,0.4,0.222222,0.285714,0.0,0.454545,1.0,0.0,0.5,0.0,137.0,0.285714,-999.0,0.181818,0.053191,6.0,0.333333,0.157895,0.25,688.0,0.0,0.2,0.59757,6.0,399.0,91.0,1.0,16.0,0.053763,0.8,0.166667,0.611111,0.0,1.0,-0.229534,0.083333,0.909091,0.0,0.668558,0.0,0.28233,0.0,0.816497,0.5,0.204124,0.0,0.052632,0.0,0.989362,-999.0,-999.0,0.0,18.0,12.0,14.0,307.0,0.333333,23.0,0.0,0.0,2.0,75.0,23.0,0.0,4.0,441.0,8.0,1.0,216.0,6.0,20.0,12.0,0.42,-999.0,0.0,-0.190879,0.0,0.4,147.0,1.0,0.0,0.5,0.2,2.0,-999.0,0.530303,5.0,3.0,-999.0,1.0,-999.0,0.0,0.469697,19.0,10.0,0.0,0.319444,592.0,52.0,0.0,0.0,0.052632,-999.0,0.0,1.0,1.0,0.0,1.0,-999.0,18.0,0.375,1.0,2.0,1.0,7.0,-999.0,0.916667,21.0,0.333333,3.0,-28.633902,-999.0,1.0,1.0,0.333333,2.0,0.8,0.068871,0.0,0.1,-999.0,1.0,18.0,0.0,1.9,0.166667,0.789474,12.0,10.0,0.481543,1.0,-999.0,27.0,216.0,0.0,0.174515,0.0,0.857143,1.0,0.0,1.0,0.0,27.0,27.0,-999.0,-999.0,0.0,0.5,0.0,-999.0,1.0,0.0,2616950581507393184,fff8e9ed36d81770013dcee86721ca4748c2290c22aa40c7f5187a19e3dd1c12,S,CA,0.0,0.0,test,2024-11-19,0.0,1,train,2024-11,2024-11-19,47,0.1460751,632,7
256.0,21.0,341.0,65.0,0.055718,0.111111,0.021164,3.0,3.0,3.0,0.2,11.0,1.212854,-999.0,5.0,0.1,25.0,24.0,14.0,1.0,0.021978,718.0,-999.0,42.0,-999.0,0.36,0.375,-999.0,1.351328,12.0,11.0,718.0,-999.0,0.0,-999.0,1.0,-999.0,71.0,35.0,3.0,10.0,-999.0,130.0,5.246154,0.111111,-999.0,0.636364,0.514286,0.5,72.0,-999.0,1.05529,0.809524,-999.0,0.472222,0.75,0.550033,-999.0,0.111111,0.467742,0.1,-999.0,0.615385,0.833333,-999.0,0.482759,0.0,8.0,0.6,-999.0,0.076923,0.285714,9.0,0.0,0.026316,0.0,681.0,-999.0,0.5,0.0,5.0,16.0,-999.0,-999.0,33.0,0.5,0.5,0.0,0.095238,-999.0,-999.0,-0.177435,0.047619,0.285714,1.0,0.389249,0.125,0.0,0.0,0.408248,0.0,0.963087,0.5,-999.0,0.0,0.285714,9.0,0.679312,0.0,37.0,3.0,31.0,678.0,0.0,43.0,13.0,1.05529,4.0,70.0,0.0,1.0,7.0,210.0,65.0,3.0,-999.0,2.0,13.0,18.0,0.387755,9.0,0.095238,0.247708,364.0,0.388889,155.0,7.0,0.752773,0.666667,0.266667,5.0,0.9,0.956044,3.0,2.0,-999.0,0.0,-999.0,-999.0,0.043956,38.0,9.0,-999.0,0.197531,718.0,53.0,1.0,0.0,0.026316,0.0,0.0,0.75,2.0,0.0,0.5,-999.0,33.0,0.611111,0.5,6.0,4.0,1.0,-999.0,1.0,-999.0,0.75,17.0,0.050739,-999.0,5.0,0.857143,0.362637,9.0,0.0,0.111218,0.043956,0.571429,-999.0,0.857143,20.0,-999.0,1.332031,0.388889,0.315789,18.0,7.0,0.0,0.75,18.0,33.0,-999.0,0.0,0.146814,-999.0,0.5,1.0,2.0,0.5,0.0,33.0,33.0,20.0,-999.0,0.142857,0.0,2.0,-999.0,3.0,0.0,2583780562443436960,6599816320d6e9ff202a2ca39481080725430f59c710dccc7e69934921b6cd4c,O,CA,0.0,0.0,train,2024-10-04,0.0,1,valid,2024-10,2024-10-04,40,0.10362242,677,12
25.0,2.0,34.0,12.0,0.205882,0.222222,0.074074,-999.0,-999.0,-999.0,0.357143,2.0,0.414851,-999.0,0.0,0.333333,5.0,5.0,3.0,0.0,0.095238,629.0,-999.0,1.0,-999.0,1.0,1.0,-999.0,0.832971,3.0,0.0,375.0,-999.0,-999.0,-999.0,1.0,-999.0,14.0,6.0,0.0,1.0,-999.0,-999.0,2.833333,1.0,-999.0,0.5,1.0,0.0,14.0,-999.0,1.1645,-999.0,-999.0,0.088889,-999.0,0.204124,-999.0,1.0,1.0,0.0,-999.0,0.0,-999.0,-999.0,0.6,0.0,-999.0,0.0,-999.0,0.0,1.0,1.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.125811,1.0,-999.0,-999.0,-999.0,6.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-0.201506,0.0,-999.0,0.0,0.288675,-999.0,0.0,-999.0,1.602082,0.0,0.0,0.0,-999.0,1.0,0.0,-999.0,-999.0,0.0,6.0,0.0,6.0,-999.0,-999.0,3.0,0.0,0.0,2.0,95.0,0.0,-999.0,1.0,325.0,375.0,0.0,-999.0,0.0,20.0,1.0,0.0,-999.0,-999.0,0.004109,-999.0,1.0,-999.0,2.0,0.0,0.5,0.016667,1.0,-999.0,0.904762,2.0,1.0,-999.0,0.0,-999.0,-999.0,0.095238,6.0,1.0,-999.0,1.0,-999.0,49.0,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,-999.0,-999.0,3.0,0.0,0.0,1.0,1.0,0.0,-999.0,1.0,-999.0,-999.0,4.0,-28.523556,-999.0,0.0,-999.0,0.285714,1.0,0.0,0.37415,0.142857,-999.0,-999.0,-999.0,0.0,-999.0,1.36,0.333333,0.166667,1.0,0.0,0.0,-999.0,-999.0,49.0,-999.0,0.0,1.0,-999.0,1.0,-999.0,0.0,0.0,0.0,49.0,-999.0,-999.0,-999.0,-999.0,0.0,0.0,-999.0,-999.0,0.0,2615356061820912288,b384242afa54ec18d90f50cbc845d256f432d09b9694cf31b9720b14761920a9,S,CA,0.0,0.0,test,2024-11-17,0.0,1,train,2024-11,2024-11-17,46,0.16582836,614,4
15.0,1.0,26.0,7.0,0.692308,0.2,0.166667,-999.0,-999.0,-999.0,0.571429,1.0,0.204124,-999.0,0.0,0.25,3.0,3.0,1.0,0.0,0.2,683.0,-999.0,0.0,-999.0,0.333333,0.333333,-999.0,0.448427,1.0,1.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,1.0,4.0,0.0,0.0,-999.0,-999.0,3.714286,1.0,-999.0,0.0,0.25,-999.0,5.0,-999.0,0.288675,-999.0,-999.0,0.027778,-999.0,0.0,-999.0,1.0,1.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.085447,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.226646,-999.0,-999.0,0.0,0.0,-999.0,0.0,-999.0,0.408248,-999.0,0.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,2.0,2.0,3.0,-999.0,-999.0,0.0,0.0,0.0,0.0,64.0,0.0,-999.0,0.0,-999.0,-999.0,0.0,-999.0,0.0,62.0,0.0,0.0,-999.0,-999.0,-0.007864,-999.0,1.0,-999.0,1.0,0.0,0.25,0.0,0.0,0.0,0.6,1.0,0.0,-999.0,0.0,-999.0,-999.0,0.4,3.0,0.0,-999.0,0.0,-999.0,52.0,0.0,0.0,0.333333,-999.0,0.0,-999.0,0.0,0.0,-999.0,-999.0,1.0,0.25,-999.0,2.0,0.0,1.0,-999.0,0.75,-999.0,-999.0,1.0,-0.016554,-999.0,0.0,-999.0,0.2,0.0,-999.0,0.28,0.0,-999.0,-999.0,-999.0,0.0,-999.0,1.733333,0.5,0.333333,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,0.555556,-999.0,0.5,-999.0,0.0,-999.0,0.0,52.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,0.0,2582934103552689824,57cc2ff4fb59edbaa935a149b469a8ebe112d4ba4037e9dca171e3666677541f,O,CA,0.0,0.0,train,2024-10-03,0.0,1,train,2024-10,2024-10-03,40,0.14758065,630,7
95.0,2.0,348.0,18.0,0.054598,0.5,0.028125,0.0,0.0,0.0,0.375,1.0,0.28233,0.0,0.0,0.333333,4.0,4.0,2.0,1.0,0.019048,670.0,-999.0,2.0,-999.0,0.0,0.0,-999.0,0.56466,2.0,2.0,608.0,-999.0,0.0,-999.0,1.0,0.0,3.0,7.0,0.0,2.0,-999.0,8.0,19.333332,-999.0,-999.0,1.0,0.142857,0.0,70.0,470.0,0.0,-999.0,-999.0,0.411111,-999.0,0.53161,-999.0,-999.0,0.5,0.333333,-999.0,0.0,-999.0,-999.0,1.0,0.0,-999.0,0.0,-999.0,0.0,0.5,1.0,0.0,0.012821,0.333333,608.0,0.0,0.666667,0.130462,5.0,-999.0,-999.0,-999.0,2.0,0.5,-999.0,0.020833,0.0,-999.0,-999.0,-0.152743,0.0,-999.0,0.0,0.621582,-999.0,0.0,8.0,0.0,0.0,0.204124,-999.0,0.0,0.0,1.0,-999.0,-999.0,-999.0,77.0,304.0,26.0,100.0,0.0,0.0,0.0,0.0,1.0,49.0,0.0,8.0,3.0,-999.0,478.0,1.0,-999.0,304.0,17.0,47.0,0.555556,-999.0,-999.0,0.042127,0.0,1.0,140.0,1.0,0.0,0.5,0.316667,3.0,1.0,0.977778,2.0,0.0,-999.0,2.0,-999.0,-999.0,0.022222,78.0,0.0,0.0,0.881076,-999.0,52.0,0.0,0.25,0.012821,-999.0,0.0,0.5,2.0,0.0,1.0,-999.0,70.0,0.5,1.0,3.0,3.0,0.0,-999.0,1.0,0.0,0.0,41.0,0.066192,-999.0,0.0,0.333333,0.546032,25.0,0.0,0.932074,0.0,0.0,-999.0,0.666667,0.0,-999.0,3.663158,0.25,0.461538,40.0,3.0,0.0,0.0,-999.0,52.0,608.0,45.0,0.925378,-999.0,0.666667,62.0,0.0,0.041667,2.0,52.0,51.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,1.0,2596688216786470560,6237590bdfab9e0033358c38e3c52d2f6e1a929d792070497430369d7155ebca,S,CA,0.0,0.0,train,2024-10-22,0.0,1,train,2024-10,2024-10-22,43,0.18135045,602,2
